bobby_jindal,opposes,abortion is a woman's unrestricted right 
bobby_jindal,opposes,legally require hiring women & minorities 
bobby_jindal,opposes,comfortable with same-sex marriage 
bobby_jindal,favors,keep god in the public sphere 
bobby_jindal,opposes,expand obamacare 
bobby_jindal,favors,privatize social security 
bobby_jindal,favors,vouchers for school choice 
bobby_jindal,favors,epa regulations are too restrictive 
bobby_jindal,favors,stricter punishment reduces crime 
bobby_jindal,favors,absolute right to gun ownership 
bobby_jindal,opposes,higher taxes on the wealthy 
bobby_jindal,opposes,pathway to citizenship for illegal aliens 
bobby_jindal,opposes,support & expand free trade 
bobby_jindal,favors,support american exceptionalism 
bobby_jindal,favors,expand the military 
bobby_jindal,favors,make voter registration easier 
bobby_jindal,opposes,avoid foreign entanglements 
bobby_jindal,opposes,prioritize green energy 
bobby_jindal,favors,marijuana is a gateway drug 
bobby_jindal,opposes,stimulus better than market-led recovery 
bob_casey,opposes,abortion is a woman's unrestricted right 
bob_casey,favors,legally require hiring women & minorities 
bob_casey,favors,comfortable with same-sex marriage 
bob_casey,favors,keep god in the public sphere 
bob_casey,favors,expand obamacare 
bob_casey,opposes,privatize social security 
bob_casey,opposes,vouchers for school choice 
bob_casey,opposes,epa regulations are too restrictive 
bob_casey,no opinion on,stricter punishment reduces crime 
bob_casey,favors,absolute right to gun ownership 
bob_casey,favors,higher taxes on the wealthy 
bob_casey,favors,pathway to citizenship for illegal aliens 
bob_casey,opposes,support & expand free trade 
bob_casey,opposes,support american exceptionalism 
bob_casey,opposes,expand the military 
bob_casey,favors,make voter registration easier 
bob_casey,opposes,avoid foreign entanglements 
bob_casey,favors,prioritize green energy 
bob_casey,favors,marijuana is a gateway drug 
bob_casey,favors,stimulus better than market-led recovery 
bob_corker,opposes,abortion is a woman's unrestricted right 
bob_corker,favors,legally require hiring women & minorities 
bob_corker,opposes,comfortable with same-sex marriage 
bob_corker,favors,keep god in the public sphere 
bob_corker,opposes,expand obamacare 
bob_corker,no opinion on,privatize social security 
bob_corker,no opinion on,vouchers for school choice 
bob_corker,no opinion on,epa regulations are too restrictive 
bob_corker,favors,stricter punishment reduces crime 
bob_corker,favors,absolute right to gun ownership 
bob_corker,opposes,higher taxes on the wealthy 
bob_corker,opposes,pathway to citizenship for illegal aliens 
bob_corker,no opinion on,support & expand free trade 
bob_corker,favors,support american exceptionalism 
bob_corker,favors,expand the military 
bob_corker,favors,make voter registration easier 
bob_corker,opposes,avoid foreign entanglements 
bob_corker,favors,prioritize green energy 
bob_corker,no opinion on,marijuana is a gateway drug 
bob_corker,opposes,stimulus better than market-led recovery 
brian_schatz,favors,abortion is a woman's unrestricted right 
brian_schatz,favors,legally require hiring women & minorities 
brian_schatz,favors,comfortable with same-sex marriage 
brian_schatz,opposes,keep god in the public sphere 
brian_schatz,no opinion on,expand obamacare 
brian_schatz,opposes,privatize social security 
brian_schatz,opposes,vouchers for school choice 
brian_schatz,opposes,epa regulations are too restrictive 
brian_schatz,favors,stricter punishment reduces crime 
brian_schatz,opposes,absolute right to gun ownership 
brian_schatz,opposes,higher taxes on the wealthy 
brian_schatz,favors,pathway to citizenship for illegal aliens 
brian_schatz,favors,support & expand free trade 
brian_schatz,favors,support american exceptionalism 
brian_schatz,opposes,expand the military 
brian_schatz,favors,make voter registration easier 
brian_schatz,favors,avoid foreign entanglements 
brian_schatz,favors,prioritize green energy 
brian_schatz,favors,marijuana is a gateway drug 
brian_schatz,favors,stimulus better than market-led recovery 
carly_fiorina,opposes,abortion is a woman's unrestricted right 
carly_fiorina,favors,legally require hiring women & minorities 
carly_fiorina,opposes,comfortable with same-sex marriage 
carly_fiorina,no opinion on,keep god in the public sphere 
carly_fiorina,opposes,expand obamacare 
carly_fiorina,favors,privatize social security 
carly_fiorina,favors,vouchers for school choice 
carly_fiorina,favors,epa regulations are too restrictive 
carly_fiorina,favors,stricter punishment reduces crime 
carly_fiorina,favors,absolute right to gun ownership 
carly_fiorina,opposes,higher taxes on the wealthy 
carly_fiorina,opposes,pathway to citizenship for illegal aliens 
carly_fiorina,opposes,support & expand free trade 
carly_fiorina,favors,support american exceptionalism 
carly_fiorina,favors,expand the military 
carly_fiorina,favors,make voter registration easier 
carly_fiorina,opposes,avoid foreign entanglements 
carly_fiorina,opposes,prioritize green energy 
carly_fiorina,no opinion on,marijuana is a gateway drug 
carly_fiorina,opposes,stimulus better than market-led recovery 
chris_christie,opposes,abortion is a woman's unrestricted right 
chris_christie,opposes,legally require hiring women & minorities 
chris_christie,favors,comfortable with same-sex marriage 
chris_christie,opposes,keep god in the public sphere 
chris_christie,favors,expand obamacare 
chris_christie,favors,privatize social security 
chris_christie,favors,vouchers for school choice 
chris_christie,favors,epa regulations are too restrictive 
chris_christie,favors,stricter punishment reduces crime 
chris_christie,favors,absolute right to gun ownership 
chris_christie,opposes,higher taxes on the wealthy 
chris_christie,favors,pathway to citizenship for illegal aliens 
chris_christie,no opinion on,support & expand free trade 
chris_christie,favors,support american exceptionalism 
chris_christie,favors,expand the military 
chris_christie,favors,make voter registration easier 
chris_christie,opposes,avoid foreign entanglements 
chris_christie,favors,prioritize green energy 
chris_christie,opposes,marijuana is a gateway drug 
chris_christie,opposes,stimulus better than market-led recovery 
chris_coons,favors,abortion is a woman's unrestricted right 
chris_coons,favors,legally require hiring women & minorities 
chris_coons,favors,comfortable with same-sex marriage 
chris_coons,opposes,keep god in the public sphere 
chris_coons,favors,expand obamacare 
chris_coons,opposes,privatize social security 
chris_coons,opposes,vouchers for school choice 
chris_coons,opposes,epa regulations are too restrictive 
chris_coons,favors,stricter punishment reduces crime 
chris_coons,opposes,absolute right to gun ownership 
chris_coons,favors,higher taxes on the wealthy 
chris_coons,favors,pathway to citizenship for illegal aliens 
chris_coons,opposes,support & expand free trade 
chris_coons,opposes,support american exceptionalism 
chris_coons,opposes,expand the military 
chris_coons,favors,make voter registration easier 
chris_coons,opposes,avoid foreign entanglements 
chris_coons,favors,prioritize green energy 
chris_coons,favors,marijuana is a gateway drug 
chris_coons,favors,stimulus better than market-led recovery 
chris_murphy,favors,abortion is a woman's unrestricted right 
chris_murphy,favors,legally require hiring women & minorities 
